#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   5.205  1.444433593e-42  3.829593824e+15  
   5.206  1.44517856e-42   3.826210791e+15  
   5.207  1.445923718e-42  3.823250636e+15  
   5.208  1.446669067e-42  3.820290482e+15  
   5.209  1.447414605e-42  3.817330328e+15  
   5.21   1.448160334e-42  3.814370174e+15  
   5.211  1.448906254e-42  3.811410019e+15  
   5.212  1.449652364e-42  3.808449865e+15  
   5.213  1.450398664e-42  3.805489711e+15  
   5.214  1.451145155e-42  3.802529557e+15  
   5.215  1.451891836e-42  3.799569402e+15  
   5.216  1.452638707e-42  3.796609248e+15  
   5.217  1.453385769e-42  3.793649094e+15  
   5.218  1.454133021e-42  3.787305906e+15  
   5.219  1.454880463e-42  3.784345752e+15  
   5.22   1.455628096e-42  3.781385598e+15  
   5.221  1.456375919e-42  3.778425444e+15  
   5.222  1.457123933e-42  3.770390739e+15  
   5.223  1.457872137e-42  3.767430585e+15  
   5.224  1.458620531e-42  3.764470431e+15  
   5.225  1.459369116e-42  3.761510276e+15  
   5.226  1.460117891e-42  3.757704364e+15  
   5.227  1.460866857e-42  3.75474421e+15   
   5.228  1.461616013e-42  3.751784055e+15  
   5.229  1.462365359e-42  3.748823901e+15  
   5.23   1.463114896e-42  3.745440868e+15  
   5.231  1.463864623e-42  3.742480714e+15  
   5.232  1.46461454e-42   3.739520559e+15  
   5.233  1.465364648e-42  3.736560405e+15  
   5.234  1.466114946e-42  3.733600251e+15  
   5.235  1.466865435e-42  3.730217217e+15  
   5.236  1.467616114e-42  3.727257063e+15  
   5.237  1.468366983e-42  3.724296909e+15  
   5.238  1.469118043e-42  3.721336755e+15  
   5.239  1.469869293e-42  3.7183766e+15    
   5.24   1.470620733e-42  3.715416446e+15  
   5.241  1.471372364e-42  3.712033413e+15  
   5.242  1.472124185e-42  3.709073259e+15  
   5.243  1.472876197e-42  3.706113104e+15  
   5.244  1.473628399e-42  3.70315295e+15   
   5.245  1.474380791e-42  3.700192796e+15  
   5.246  1.475133374e-42  3.696809762e+15  
   5.247  1.475886147e-42  3.693849608e+15  
   5.248  1.47663911e-42   3.690889454e+15  
   5.249  1.477392264e-42  3.6879293e+15    
   5.25   1.478145608e-42  3.684969145e+15  
   5.251  1.478899143e-42  3.682008991e+15  
   5.252  1.479652868e-42  3.677780199e+15  
   5.253  1.480406783e-42  3.674820045e+15  
   5.254  1.481160889e-42  3.671859891e+15  
   5.255  1.481915185e-42  3.668899737e+15  
   5.256  1.482669672e-42  3.665516703e+15  
   5.257  1.483424349e-42  3.662556549e+15  
   5.258  1.484179216e-42  3.659596395e+15  
   5.259  1.484934274e-42  3.656636241e+15  
   5.26   1.485689522e-42  3.649024415e+15  
   5.261  1.48644496e-42   3.646064261e+15  
   5.262  1.487200589e-42  3.643104107e+15  
   5.263  1.487956408e-42  3.640143953e+15  
   5.264  1.488712418e-42  3.636760919e+15  
   5.265  1.489468618e-42  3.633800765e+15  
   5.266  1.490225008e-42  3.630417732e+15  
   5.267  1.490981589e-42  3.620691511e+15  
   5.268  1.49173836e-42   3.617731356e+15  
   5.269  1.492495321e-42  3.614771202e+15  
   5.27   1.493252473e-42  3.612233927e+15  
   5.271  1.494009815e-42  3.609273773e+15  
   5.272  1.494767348e-42  3.604199223e+15  
   5.273  1.495525071e-42  3.601661948e+15  
   5.274  1.496282984e-42  3.598701793e+15  
   5.275  1.497041088e-42  3.591935727e+15  
   5.276  1.497799382e-42  3.588975572e+15  
   5.277  1.498557867e-42  3.584746781e+15  
   5.278  1.499316541e-42  3.581786626e+15  
   5.279  1.500075407e-42  3.578826472e+15  
   5.28   1.500834462e-42  3.575866318e+15  
   5.281  1.501593708e-42  3.572906164e+15  
   5.282  1.502353145e-42  3.569946009e+15  
   5.283  1.503112772e-42  3.567408734e+15  
   5.284  1.503872589e-42  3.56444858e+15   
   5.285  1.504632596e-42  3.552185084e+15  
   5.286  1.505392794e-42  3.54922493e+15   
   5.287  1.506153183e-42  3.546264776e+15  
   5.288  1.506913761e-42  3.543304621e+15  
   5.289  1.50767453e-42   3.540767346e+15  
   5.29   1.50843549e-42   3.533155521e+15  
   5.291  1.50919664e-42   3.530195367e+15  
   5.292  1.50995798e-42   3.527658092e+15  
   5.293  1.51071951e-42   3.524697938e+15  
   5.294  1.511481231e-42  3.521737783e+15  
   5.295  1.512243143e-42  3.519200508e+15  
   5.296  1.513005244e-42  3.516240354e+15  
   5.297  1.513767536e-42  3.5132802e+15    
   5.298  1.514530019e-42  3.510742925e+15  
   5.299  1.515292692e-42  3.50778277e+15   
   5.3    1.516055555e-42  3.504822616e+15  
   5.301  1.516818609e-42  3.501862462e+15  
   5.302  1.517581853e-42  3.499325187e+15  
   5.303  1.518345287e-42  3.496365033e+15  
   5.304  1.519108912e-42  3.491713362e+15  
   5.305  1.519872727e-42  3.488753208e+15  
   5.306  1.520636733e-42  3.485793053e+15  
   5.307  1.521400928e-42  3.483255778e+15  
   5.308  1.522165315e-42  3.480295624e+15  
   5.309  1.522929891e-42  3.47733547e+15   
   5.31   1.523694659e-42  3.474798195e+15  
   5.311  1.524459616e-42  3.47183804e+15   
   5.312  1.525224764e-42  3.468877886e+15  
   5.313  1.525990102e-42  3.429973002e+15  
   5.314  1.526755631e-42  3.427435727e+15  
   5.315  1.52752135e-42   3.424475573e+15  
   5.316  1.528287259e-42  3.421938298e+15  
   5.317  1.529053359e-42  3.419401023e+15  
   5.318  1.529819649e-42  3.414749352e+15  
   5.319  1.530586129e-42  3.412212077e+15  
   5.32   1.5313528e-42    3.406291768e+15  
   5.321  1.532119661e-42  3.403754493e+15  
   5.322  1.532886713e-42  3.401217218e+15  
   5.323  1.533653955e-42  3.398257064e+15  
   5.324  1.534421387e-42  3.395719789e+15  
   5.325  1.53518901e-42   3.392759634e+15  
   5.326  1.535956823e-42  3.390222359e+15  
   5.327  1.536724827e-42  3.387685084e+15  
   5.328  1.537493021e-42  3.371615676e+15  
   5.329  1.538261405e-42  3.369078401e+15  
   5.33   1.53902998e-42   3.366541125e+15  
   5.331  1.539798745e-42  3.36400385e+15   
   5.332  1.5405677e-42    3.361466575e+15  
   5.333  1.541336846e-42  3.3589293e+15    
   5.334  1.542106182e-42  3.356392025e+15  
   5.335  1.542875709e-42  3.345820046e+15  
   5.336  1.543645426e-42  3.343282771e+15  
   5.337  1.544415333e-42  3.340745496e+15  
   5.338  1.545185431e-42  3.338208221e+15  
   5.339  1.545955719e-42  3.335670946e+15  
   5.34   1.546726197e-42  3.333133671e+15  
   5.341  1.547496866e-42  3.330596395e+15  
   5.342  1.548267725e-42  3.327213362e+15  
   5.343  1.549038775e-42  3.324676087e+15  
   5.344  1.549810015e-42  3.322138812e+15  
   5.345  1.550581446e-42  3.319601537e+15  
   5.346  1.551353066e-42  3.317064262e+15  
   5.347  1.552124877e-42  3.314526987e+15  
   5.348  1.552896879e-42  3.311989712e+15  
   5.349  1.553669071e-42  3.309452437e+15  
   5.35   1.554441453e-42  3.306915162e+15  
   5.351  1.555214026e-42  3.303955007e+15  
   5.352  1.555986789e-42  3.301417732e+15  
   5.353  1.556759742e-42  3.29761182e+15   
   5.354  1.557532886e-42  3.295074545e+15  
   5.355  1.55830622e-42   3.29211439e+15   
   5.356  1.559079745e-42  3.289577115e+15  
   5.357  1.55985346e-42   3.28703984e+15   
   5.358  1.560627365e-42  3.284502565e+15  
   5.359  1.561401461e-42  3.28196529e+15   
   5.36   1.562175747e-42  3.279428015e+15  
   5.361  1.562950224e-42  3.27689074e+15   
   5.362  1.563724891e-42  3.274353465e+15  
   5.363  1.564499748e-42  3.27181619e+15   
   5.364  1.565274796e-42  3.269278915e+15  
   5.365  1.566050034e-42  3.26674164e+15   
   5.366  1.566825462e-42  3.262512848e+15  
   5.367  1.567601081e-42  3.259975573e+15  
   5.368  1.56837689e-42   3.257438298e+15  
   5.369  1.569152889e-42  3.254901023e+15  
   5.37   1.569929079e-42  3.251940869e+15  
   5.371  1.57070546e-42   3.249403594e+15  
   5.372  1.57148203e-42   3.246443439e+15  
   5.373  1.572258792e-42  3.243906164e+15  
   5.374  1.573035743e-42  3.241368889e+15  
   5.375  1.573812885e-42  3.238831614e+15  
   5.376  1.574590217e-42  3.236294339e+15  
   5.377  1.57536774e-42   3.233757064e+15  
   5.378  1.576145453e-42  3.231219789e+15  
   5.379  1.576923356e-42  3.228682514e+15  
   5.38   1.57770145e-42   3.226145239e+15  
   5.381  1.578479734e-42  3.223607964e+15  
   5.382  1.579258208e-42  3.22064781e+15   
   5.383  1.580036873e-42  3.218110534e+15  
   5.384  1.580815729e-42  3.215573259e+15  
   5.385  1.581594774e-42  3.213035984e+15  
   5.386  1.58237401e-42   3.210498709e+15  
   5.387  1.583153437e-42  3.207961434e+15  
   5.388  1.583933054e-42  3.205424159e+15  
   5.389  1.584712861e-42  3.202886884e+15  
   5.39   1.585492858e-42  3.19485218e+15   
   5.391  1.586273046e-42  3.192314905e+15  
   5.392  1.587053425e-42  3.18977763e+15   
   5.393  1.587833993e-42  3.187240355e+15  
   5.394  1.588614753e-42  3.184703079e+15  
   5.395  1.589395702e-42  3.182165804e+15  
   5.396  1.590176842e-42  3.17920565e+15   
   5.397  1.590958172e-42  3.176668375e+15  
   5.398  1.591739693e-42  3.1741311e+15    
   5.399  1.592521404e-42  3.170325187e+15  
   5.4    1.593303305e-42  3.167787912e+15  
   5.401  1.594085397e-42  3.165250637e+15  
   5.402  1.594867679e-42  3.162713362e+15  
   5.403  1.595650152e-42  3.160176087e+15  
   5.404  1.596432815e-42  3.157638812e+15  
   5.405  1.597215668e-42  3.149181229e+15  
   5.406  1.597998712e-42  3.146643954e+15  
   5.407  1.598781946e-42  3.144106679e+15  
   5.408  1.59956537e-42   3.141569403e+15  
   5.409  1.600348985e-42  3.139032128e+15  
   5.41   1.60113279e-42   3.136494853e+15  
   5.411  1.601916786e-42  3.133957578e+15  
   5.412  1.602700972e-42  3.130574545e+15  
   5.413  1.603485348e-42  3.12803727e+15   
   5.414  1.604269915e-42  3.125499995e+15  
   5.415  1.605054672e-42  3.12296272e+15   
   5.416  1.60583962e-42   3.120425445e+15  
   5.417  1.606624758e-42  3.11788817e+15   
   5.418  1.607410086e-42  3.11239074e+15   
   5.419  1.608195605e-42  3.109853465e+15  
   5.42   1.608981314e-42  3.10731619e+15   
   5.421  1.609767213e-42  3.104356036e+15  
   5.422  1.610553303e-42  3.10224164e+15   
   5.423  1.611339583e-42  3.099704365e+15  
   5.424  1.612126054e-42  3.09716709e+15   
   5.425  1.612912715e-42  3.094629815e+15  
   5.426  1.613699566e-42  3.09209254e+15   
   5.427  1.614486608e-42  3.089555265e+15  
   5.428  1.61527384e-42   3.085326473e+15  
   5.429  1.616061262e-42  3.082789198e+15  
   5.43   1.616848875e-42  3.080251923e+15  
   5.431  1.617636678e-42  3.077714648e+15  
   5.432  1.618424672e-42  3.075177373e+15  
   5.433  1.619212856e-42  3.072640098e+15  
   5.434  1.620001231e-42  3.070525702e+15  
   5.435  1.620789795e-42  3.067988427e+15  
   5.436  1.621578551e-42  3.065451152e+15  
   5.437  1.622367496e-42  3.062913877e+15  
   5.438  1.623156632e-42  3.059953722e+15  
   5.439  1.623945958e-42  3.057416447e+15  
   5.44   1.624735475e-42  3.054879172e+15  
   5.441  1.625525182e-42  3.052341897e+15  
   5.442  1.62631508e-42   3.049804622e+15  
   5.443  1.627105168e-42  3.047267347e+15  
   5.444  1.627895446e-42  3.044730072e+15  
   5.445  1.628685914e-42  3.042192797e+15  
   5.446  1.629476573e-42  3.039655522e+15  
   5.447  1.630267423e-42  3.037118247e+15  
   5.448  1.631058463e-42  3.035003851e+15  
   5.449  1.631849693e-42  3.032043697e+15  
   5.45   1.632641113e-42  3.029506422e+15  
   5.451  1.633432724e-42  3.026969147e+15  
   5.452  1.634224526e-42  3.024431872e+15  
   5.453  1.635016517e-42  3.021894596e+15  
   5.454  1.635808699e-42  3.019780201e+15  
   5.455  1.636601072e-42  3.017242926e+15  
   5.456  1.637393635e-42  3.01470565e+15   
   5.457  1.638186388e-42  3.012168375e+15  
   5.458  1.638979331e-42  3.0096311e+15    
   5.459  1.639772465e-42  3.007093825e+15  
   5.46   1.64056579e-42   3.00455655e+15   
   5.461  1.641359305e-42  3.002019275e+15  
   5.462  1.64215301e-42   2.999904879e+15  
   5.463  1.642946905e-42  2.997367604e+15  
   5.464  1.643740991e-42  2.994830329e+15  
   5.465  1.644535267e-42  2.992293054e+15  
   5.466  1.645329734e-42  2.989755779e+15  
   5.467  1.646124391e-42  2.985949866e+15  
   5.468  1.646919239e-42  2.983412591e+15  
   5.469  1.647714276e-42  2.980875316e+15  
   5.47   1.648509505e-42  2.978338041e+15  
   5.471  1.649304923e-42  2.975800766e+15  
   5.472  1.650100532e-42  2.973263491e+15  
   5.473  1.650896332e-42  2.970726216e+15  
   5.474  1.651692321e-42  2.968188941e+15  
   5.475  1.652488502e-42  2.965651666e+15  
   5.476  1.653284872e-42  2.96353727e+15   
   5.477  1.654081433e-42  2.959731358e+15  
   5.478  1.654878184e-42  2.957194082e+15  
   5.479  1.655675126e-42  2.954656807e+15  
   5.48   1.656472258e-42  2.952119532e+15  
   5.481  1.65726958e-42   2.950005136e+15  
   5.482  1.658067093e-42  2.947044982e+15  
   5.483  1.658864796e-42  2.944507707e+15  
   5.484  1.65966269e-42   2.941970432e+15  
   5.485  1.660460774e-42  2.911523131e+15  
   5.486  1.661259048e-42  2.908985856e+15  
   5.487  1.662057513e-42  2.90687146e+15   
   5.488  1.662856168e-42  2.903911306e+15  
   5.489  1.663655014e-42  2.900951152e+15  
   5.49   1.66445405e-42   2.898836756e+15  
   5.491  1.665253276e-42  2.896299481e+15  
   5.492  1.666052692e-42  2.894185085e+15  
   5.493  1.6668523e-42    2.89164781e+15   
   5.494  1.667652097e-42  2.889110535e+15  
   5.495  1.668452085e-42  2.886996139e+15  
   5.496  1.669252263e-42  2.884458864e+15  
   5.497  1.670052632e-42  2.882344468e+15  
   5.498  1.67085319e-42   2.879384314e+15  
   5.499  1.67165394e-42   2.877269918e+15  
   5.5    1.67245488e-42   2.874732643e+15  
   5.501  1.67325601e-42   2.872618247e+15  
   5.502  1.67405733e-42   2.870080972e+15  
   5.503  1.674858841e-42  2.867543697e+15  
   5.504  1.675660542e-42  2.865429301e+15  
   5.505  1.676462434e-42  2.862469147e+15  
   5.506  1.677264516e-42  2.859508993e+15  
   5.507  1.678066788e-42  2.857394597e+15  
   5.508  1.678869251e-42  2.854857322e+15  
   5.509  1.679671904e-42  2.852320047e+15  
   5.51   1.680474748e-42  2.850205651e+15  
   5.511  1.681277782e-42  2.847668376e+15  
   5.512  1.682081006e-42  2.844708221e+15  
   5.513  1.682884421e-42  2.842170946e+15  
   5.514  1.683688026e-42  2.840056551e+15  
   5.515  1.684491822e-42  2.837519275e+15  
   5.516  1.685295807e-42  2.83540488e+15   
   5.517  1.686099984e-42  2.832867605e+15  
   5.518  1.68690435e-42   2.830330329e+15  
   5.519  1.687708907e-42  2.828215934e+15  
   5.52   1.688513655e-42  2.825678659e+15  
   5.521  1.689318593e-42  2.823564263e+15  
   5.522  1.690123721e-42  2.820181229e+15  
   5.523  1.690929039e-42  2.817643954e+15  
   5.524  1.691734548e-42  2.815529558e+15  
   5.525  1.692540248e-42  2.812992283e+15  
   5.526  1.693346137e-42  2.810877887e+15  
   5.527  1.694152217e-42  2.807494854e+15  
   5.528  1.694958488e-42  2.805380458e+15  
   5.529  1.695764949e-42  2.802843183e+15  
   5.53   1.6965716e-42    2.800728787e+15  
   5.531  1.697378442e-42  2.798191512e+15  
   5.532  1.698185474e-42  2.796077116e+15  
   5.533  1.698992696e-42  2.793116962e+15  
   5.534  1.699800109e-42  2.791002566e+15  
   5.535  1.700607712e-42  2.788465291e+15  
   5.536  1.701415506e-42  2.786350895e+15  
   5.537  1.70222349e-42   2.783390741e+15  
   5.538  1.703031664e-42  2.781276345e+15  
   5.539  1.703840029e-42  2.77873907e+15   
   5.54   1.704648584e-42  2.776624674e+15  
   5.541  1.705457329e-42  2.774510278e+15  
   5.542  1.706266265e-42  2.771973003e+15  
   5.543  1.707075391e-42  2.769858607e+15  
   5.544  1.707884708e-42  2.753789198e+15  
   5.545  1.708694215e-42  2.751251923e+15  
   5.546  1.709503912e-42  2.748714648e+15  
   5.547  1.7103138e-42    2.746600252e+15  
   5.548  1.711123878e-42  2.744062977e+15  
   5.549  1.711934147e-42  2.741948582e+15  
   5.55   1.712744606e-42  2.739411306e+15  
   5.551  1.713555255e-42  2.737296911e+15  
   5.552  1.714366095e-42  2.734759636e+15  
   5.553  1.715177125e-42  2.73264524e+15   
   5.554  1.715988346e-42  2.730530844e+15  
   5.555  1.716799756e-42  2.727993569e+15  
   5.556  1.717611358e-42  2.725456294e+15  
   5.557  1.718423149e-42  2.723341898e+15  
   5.558  1.719235131e-42  2.720804623e+15  
   5.559  1.720047304e-42  2.718690227e+15  
   5.56   1.720859667e-42  2.716152952e+15  
   5.561  1.72167222e-42   2.714038556e+15  
   5.562  1.722484963e-42  2.70684961e+15   
   5.563  1.723297897e-42  2.704312335e+15  
   5.564  1.724111022e-42  2.702197939e+15  
   5.565  1.724924336e-42  2.699660664e+15  
   5.566  1.725737842e-42  2.697546268e+15  
   5.567  1.726551537e-42  2.694163235e+15  
   5.568  1.727365423e-42  2.690357322e+15  
   5.569  1.728179499e-42  2.688242926e+15  
   5.57   1.728993766e-42  2.684859893e+15  
   5.571  1.729808223e-42  2.682745497e+15  
   5.572  1.73062287e-42   2.680208222e+15  
   5.573  1.731437708e-42  2.678093826e+15  
   5.574  1.732252736e-42  2.67597943e+15   
   5.575  1.733067955e-42  2.673442155e+15  
   5.576  1.733883364e-42  2.67090488e+15   
   5.577  1.734698963e-42  2.668367605e+15  
   5.578  1.735514753e-42  2.666253209e+15  
   5.579  1.736330733e-42  2.664138813e+15  
   5.58   1.737146903e-42  2.661601538e+15  
   5.581  1.737963264e-42  2.659487142e+15  
   5.582  1.738779816e-42  2.657372746e+15  
   5.583  1.739596557e-42  2.65525835e+15   
   5.584  1.740413489e-42  2.652721075e+15  
   5.585  1.741230612e-42  2.650606679e+15  
   5.586  1.742047925e-42  2.647223646e+15  
   5.587  1.742865428e-42  2.64510925e+15   
   5.588  1.743683121e-42  2.641726217e+15  
   5.589  1.744501005e-42  2.639611821e+15  
   5.59   1.74531908e-42   2.637497425e+15  
   5.591  1.746137344e-42  2.63496015e+15   
   5.592  1.7469558e-42    2.632845754e+15  
   5.593  1.747774445e-42  2.630731358e+15  
   5.594  1.748593281e-42  2.627771204e+15  
   5.595  1.749412307e-42  2.625656808e+15  
   5.596  1.750231524e-42  2.623119533e+15  
   5.597  1.751050931e-42  2.621005137e+15  
   5.598  1.751870528e-42  2.618890741e+15  
   5.599  1.752690316e-42  2.616353466e+15  
   5.6    1.753510294e-42  2.61423907e+15   
   5.601  1.754330463e-42  2.610856037e+15  
   5.602  1.755150822e-42  2.608741641e+15  
   5.603  1.755971371e-42  2.605358607e+15  
   5.604  1.756792111e-42  2.603244212e+15  
   5.605  1.757613041e-42  2.600706937e+15  
   5.606  1.758434162e-42  2.596901024e+15  
   5.607  1.759255473e-42  2.59394087e+15   
   5.608  1.760076974e-42  2.591826474e+15  
   5.609  1.760898666e-42  2.589712078e+15  
   5.61   1.761720548e-42  2.587597682e+15  
   5.611  1.76254262e-42   2.585060407e+15  
   5.612  1.763364883e-42  2.582946011e+15  
   5.613  1.764187336e-42  2.580408736e+15  
   5.614  1.76500998e-42   2.57829434e+15   
   5.615  1.765832814e-42  2.575757065e+15  
   5.616  1.766655838e-42  2.573642669e+15  
   5.617  1.767479053e-42  2.571105394e+15  
   5.618  1.768302458e-42  2.554190227e+15  
   5.619  1.769126054e-42  2.552075831e+15  
   5.62   1.76994984e-42   2.549961435e+15  
   5.621  1.770773816e-42  2.547847039e+15  
   5.622  1.771597983e-42  2.545732644e+15  
   5.623  1.77242234e-42   2.543618248e+15  
   5.624  1.773246887e-42  2.541080973e+15  
   5.625  1.774071625e-42  2.538966577e+15  
   5.626  1.774896553e-42  2.536852181e+15  
   5.627  1.775721672e-42  2.534737785e+15  
   5.628  1.776546981e-42  2.53220051e+15   
   5.629  1.77737248e-42   2.529240356e+15  
   5.63   1.77819817e-42   2.52712596e+15   
   5.631  1.77902405e-42   2.525011564e+15  
   5.632  1.779850121e-42  2.522897168e+15  
   5.633  1.780676382e-42  2.520359893e+15  
   5.634  1.781502833e-42  2.518245497e+15  
   5.635  1.782329475e-42  2.511056551e+15  
   5.636  1.783156307e-42  2.508942155e+15  
   5.637  1.783983329e-42  2.50640488e+15   
   5.638  1.784810542e-42  2.504290484e+15  
   5.639  1.785637945e-42  2.501753209e+15  
   5.64   1.786465539e-42  2.498793055e+15  
   5.641  1.787293323e-42  2.496678659e+15  
   5.642  1.788121297e-42  2.494564263e+15  
   5.643  1.788949462e-42  2.492449867e+15  
   5.644  1.789777817e-42  2.490335471e+15  
   5.645  1.790606363e-42  2.487798196e+15  
   5.646  1.791435099e-42  2.4856838e+15    
   5.647  1.792264025e-42  2.483569405e+15  
   5.648  1.793093142e-42  2.481455009e+15  
   5.649  1.793922449e-42  2.478917734e+15  
   5.65   1.794751947e-42  2.477226217e+15  
   5.651  1.795581635e-42  2.475111821e+15  
   5.652  1.796411513e-42  2.472997425e+15  
   5.653  1.797241581e-42  2.470883029e+15  
   5.654  1.79807184e-42   2.468345754e+15  
   5.655  1.79890229e-42   2.466231358e+15  
   5.656  1.79973293e-42   2.464116962e+15  
   5.657  1.80056376e-42   2.462002567e+15  
   5.658  1.801394781e-42  2.459888171e+15  
   5.659  1.802225992e-42  2.457350896e+15  
   5.66   1.803057393e-42  2.4552365e+15    
   5.661  1.803888985e-42  2.453122104e+15  
   5.662  1.804720767e-42  2.451007708e+15  
   5.663  1.805552739e-42  2.448893312e+15  
   5.664  1.806384902e-42  2.446778916e+15  
   5.665  1.807217255e-42  2.44466452e+15   
   5.666  1.808049799e-42  2.442550124e+15  
   5.667  1.808882533e-42  2.440435729e+15  
   5.668  1.809715458e-42  2.438321333e+15  
   5.669  1.810548573e-42  2.435361178e+15  
   5.67   1.811381878e-42  2.433246783e+15  
   5.671  1.812215373e-42  2.431132387e+15  
   5.672  1.813049059e-42  2.428172232e+15  
   5.673  1.813882936e-42  2.426057837e+15  
   5.674  1.814717003e-42  2.423943441e+15  
   5.675  1.81555126e-42   2.421829045e+15  
   5.676  1.816385707e-42  2.419714649e+15  
   5.677  1.817220345e-42  2.417600253e+15  
   5.678  1.818055173e-42  2.415485857e+15  
   5.679  1.818890192e-42  2.413371461e+15  
   5.68   1.819725401e-42  2.411257065e+15  
   5.681  1.820560801e-42  2.409142669e+15  
   5.682  1.821396391e-42  2.407451153e+15  
   5.683  1.822232171e-42  2.405336757e+15  
   5.684  1.823068141e-42  2.403222361e+15  
   5.685  1.823904303e-42  2.401107965e+15  
   5.686  1.824740654e-42  2.395610536e+15  
   5.687  1.825577196e-42  2.39349614e+15   
   5.688  1.826413928e-42  2.391381744e+15  
   5.689  1.82725085e-42   2.389267348e+15  
   5.69   1.828087963e-42  2.387152952e+15  
   5.691  1.828925267e-42  2.385038556e+15  
   5.692  1.829762761e-42  2.382924161e+15  
   5.693  1.830600445e-42  2.380809765e+15  
   5.694  1.831438319e-42  2.378695369e+15  
   5.695  1.832276384e-42  2.376580973e+15  
   5.696  1.833114639e-42  2.374466577e+15  
   5.697  1.833953085e-42  2.371929302e+15  
   5.698  1.834791721e-42  2.369814906e+15  
   5.699  1.835630547e-42  2.368123389e+15  
   5.7    1.836469564e-42  2.366008993e+15  
   5.701  1.837308771e-42  2.363894598e+15  
   5.702  1.838148169e-42  2.361780202e+15  
   5.703  1.838987757e-42  2.359665806e+15  
   5.704  1.839827535e-42  2.35755141e+15   
   5.705  1.840667504e-42  2.355437014e+15  
   5.706  1.841507663e-42  2.353322618e+15  
   5.707  1.842348013e-42  2.351208222e+15  
   5.708  1.843188553e-42  2.349093826e+15  
   5.709  1.844029283e-42  2.346979431e+15  
   5.71   1.844870204e-42  2.344865035e+15  
   5.711  1.845711315e-42  2.342750639e+15  
   5.712  1.846552616e-42  2.340636243e+15  
   5.713  1.847394108e-42  2.338521847e+15  
   5.714  1.84823579e-42   2.33683033e+15   
   5.715  1.849077663e-42  2.334715934e+15  
   5.716  1.849919726e-42  2.332601539e+15  
   5.717  1.850761979e-42  2.330487143e+15  
   5.718  1.851604423e-42  2.328372747e+15  
   5.719  1.852447057e-42  2.326258351e+15  
   5.72   1.853289882e-42  2.324143955e+15  
   5.721  1.854132897e-42  2.322029559e+15  
   5.722  1.854976102e-42  2.319915163e+15  
   5.723  1.855819498e-42  2.317800767e+15  
   5.724  1.856663084e-42  2.316109251e+15  
   5.725  1.857506861e-42  2.313994855e+15  
   5.726  1.858350828e-42  2.311880459e+15  
   5.727  1.859194985e-42  2.309766063e+15  
   5.728  1.860039332e-42  2.307228788e+15  
   5.729  1.86088387e-42   2.305114392e+15  
   5.73   1.861728599e-42  2.303422875e+15  
   5.731  1.862573518e-42  2.301308479e+15  
   5.732  1.863418627e-42  2.299194084e+15  
   5.733  1.864263927e-42  2.297079688e+15  
   5.734  1.865109417e-42  2.294542413e+15  
   5.735  1.865955097e-42  2.292428017e+15  
   5.736  1.866800968e-42  2.289467862e+15  
   5.737  1.867647029e-42  2.287353467e+15  
   5.738  1.86849328e-42   2.285239071e+15  
   5.739  1.869339722e-42  2.283124675e+15  
   5.74   1.870186355e-42  2.2805874e+15    
   5.741  1.871033177e-42  2.278473004e+15  
   5.742  1.87188019e-42   2.276781487e+15  
   5.743  1.872727394e-42  2.274244212e+15  
   5.744  1.873574788e-42  2.272129816e+15  
   5.745  1.874422372e-42  2.2704383e+15    
   5.746  1.875270147e-42  2.268323904e+15  
   5.747  1.876118112e-42  2.266209508e+15  
   5.748  1.876966267e-42  2.263249354e+15  
   5.749  1.877814613e-42  2.261134958e+15  
   5.75   1.878663149e-42  2.258174803e+15  
   5.751  1.879511875e-42  2.256060408e+15  
   5.752  1.880360792e-42  2.253946012e+15  
   5.753  1.8812099e-42    2.251831616e+15  
   5.754  1.882059198e-42  2.24971722e+15   
   5.755  1.882908686e-42  2.247179945e+15  
   5.756  1.883758364e-42  2.233224932e+15  
   5.757  1.884608233e-42  2.231110536e+15  
   5.758  1.885458292e-42  2.22899614e+15   
   5.759  1.886308542e-42  2.226881744e+15  
   5.76   1.887158982e-42  2.224767348e+15  
   5.761  1.888009612e-42  2.223075832e+15  
   5.762  1.888860433e-42  2.220961436e+15  
   5.763  1.889711445e-42  2.21884704e+15   
   5.764  1.890562646e-42  2.216732644e+15  
   5.765  1.891414038e-42  2.215041127e+15  
   5.766  1.89226562e-42   2.212926732e+15  
   5.767  1.893117393e-42  2.210812336e+15  
   5.768  1.893969356e-42  2.208275061e+15  
   5.769  1.89482151e-42   2.206160665e+15  
   5.77   1.895673854e-42  2.204469148e+15  
   5.771  1.896526388e-42  2.202354752e+15  
   5.772  1.897379113e-42  2.200240356e+15  
   5.773  1.898232028e-42  2.196434444e+15  
   5.774  1.899085133e-42  2.194320048e+15  
   5.775  1.899938429e-42  2.192205652e+15  
   5.776  1.900791916e-42  2.190514135e+15  
   5.777  1.901645592e-42  2.188399739e+15  
   5.778  1.902499459e-42  2.186285343e+15  
   5.779  1.903353517e-42  2.184170947e+15  
   5.78   1.904207764e-42  2.182056552e+15  
   5.781  1.905062203e-42  2.179942156e+15  
   5.782  1.905916831e-42  2.178250639e+15  
