#  Created by D.Norcini                  #
#  Version 0 (10/13/16)                  #
#  Key:                                  #
#  [Energy] antineutrino energy in MeV   #
#  [Xsection] IBD cross-section in cm^2  #
#  [Flux] antineutrinos emitted per GJ   #
#
#  Energy Xsection         Flux          #
   5.209  1.447414605e-42  3.425407253e+15  
   5.21   1.448160334e-42  3.421613562e+15  
   5.211  1.448906254e-42  3.417823451e+15  
   5.212  1.449652364e-42  3.414036917e+15  
   5.213  1.450398664e-42  3.410253957e+15  
   5.214  1.451145155e-42  3.406474569e+15  
   5.215  1.451891836e-42  3.40269875e+15   
   5.216  1.452638707e-42  3.398926497e+15  
   5.217  1.453385769e-42  3.395157809e+15  
   5.218  1.454133021e-42  3.391392682e+15  
   5.219  1.454880463e-42  3.387631114e+15  
   5.22   1.455628096e-42  3.383873102e+15  
   5.221  1.456375919e-42  3.380118644e+15  
   5.222  1.457123933e-42  3.376367737e+15  
   5.223  1.457872137e-42  3.372620379e+15  
   5.224  1.458620531e-42  3.368876566e+15  
   5.225  1.459369116e-42  3.365136297e+15  
   5.226  1.460117891e-42  3.361399569e+15  
   5.227  1.460866857e-42  3.357666379e+15  
   5.228  1.461616013e-42  3.353936725e+15  
   5.229  1.462365359e-42  3.350210604e+15  
   5.23   1.463114896e-42  3.346488013e+15  
   5.231  1.463864623e-42  3.342768951e+15  
   5.232  1.46461454e-42   3.339053414e+15  
   5.233  1.465364648e-42  3.335341399e+15  
   5.234  1.466114946e-42  3.331632905e+15  
   5.235  1.466865435e-42  3.327927929e+15  
   5.236  1.467616114e-42  3.324226468e+15  
   5.237  1.468366983e-42  3.320528519e+15  
   5.238  1.469118043e-42  3.31683408e+15   
   5.239  1.469869293e-42  3.313143149e+15  
   5.24   1.470620733e-42  3.309455723e+15  
   5.241  1.471372364e-42  3.305771799e+15  
   5.242  1.472124185e-42  3.302091375e+15  
   5.243  1.472876197e-42  3.298414448e+15  
   5.244  1.473628399e-42  3.294741016e+15  
   5.245  1.474380791e-42  3.291071076e+15  
   5.246  1.475133374e-42  3.287404625e+15  
   5.247  1.475886147e-42  3.283741662e+15  
   5.248  1.47663911e-42   3.280082182e+15  
   5.249  1.477392264e-42  3.276426185e+15  
   5.25   1.478145608e-42  3.272773667e+15  
   5.251  1.478899143e-42  3.269124626e+15  
   5.252  1.479652868e-42  3.26547906e+15   
   5.253  1.480406783e-42  3.261836964e+15  
   5.254  1.481160889e-42  3.258198339e+15  
   5.255  1.481915185e-42  3.254563179e+15  
   5.256  1.482669672e-42  3.250931484e+15  
   5.257  1.483424349e-42  3.24730325e+15   
   5.258  1.484179216e-42  3.243678475e+15  
   5.259  1.484934274e-42  3.240057157e+15  
   5.26   1.485689522e-42  3.236439293e+15  
   5.261  1.48644496e-42   3.232824879e+15  
   5.262  1.487200589e-42  3.229213915e+15  
   5.263  1.487956408e-42  3.225606397e+15  
   5.264  1.488712418e-42  3.222002323e+15  
   5.265  1.489468618e-42  3.21840169e+15   
   5.266  1.490225008e-42  3.214804495e+15  
   5.267  1.490981589e-42  3.211210737e+15  
   5.268  1.49173836e-42   3.207620412e+15  
   5.269  1.492495321e-42  3.204033519e+15  
   5.27   1.493252473e-42  3.200450054e+15  
   5.271  1.494009815e-42  3.196870015e+15  
   5.272  1.494767348e-42  3.193293399e+15  
   5.273  1.495525071e-42  3.189720204e+15  
   5.274  1.496282984e-42  3.186150428e+15  
   5.275  1.497041088e-42  3.182584068e+15  
   5.276  1.497799382e-42  3.179021121e+15  
   5.277  1.498557867e-42  3.175461584e+15  
   5.278  1.499316541e-42  3.171905457e+15  
   5.279  1.500075407e-42  3.168352734e+15  
   5.28   1.500834462e-42  3.164803416e+15  
   5.281  1.501593708e-42  3.161257498e+15  
   5.282  1.502353145e-42  3.157714978e+15  
   5.283  1.503112772e-42  3.154175854e+15  
   5.284  1.503872589e-42  3.150640123e+15  
   5.285  1.504632596e-42  3.147107782e+15  
   5.286  1.505392794e-42  3.14357883e+15   
   5.287  1.506153183e-42  3.140053264e+15  
   5.288  1.506913761e-42  3.13653108e+15   
   5.289  1.50767453e-42   3.133012277e+15  
   5.29   1.50843549e-42   3.129496853e+15  
   5.291  1.50919664e-42   3.125984804e+15  
   5.292  1.50995798e-42   3.122476128e+15  
   5.293  1.51071951e-42   3.118970822e+15  
   5.294  1.511481231e-42  3.115468885e+15  
   5.295  1.512243143e-42  3.111970313e+15  
   5.296  1.513005244e-42  3.108475104e+15  
   5.297  1.513767536e-42  3.104983256e+15  
   5.298  1.514530019e-42  3.101494766e+15  
   5.299  1.515292692e-42  3.098009631e+15  
   5.3    1.516055555e-42  3.094527849e+15  
   5.301  1.516818609e-42  3.091049418e+15  
   5.302  1.517581853e-42  3.087574335e+15  
   5.303  1.518345287e-42  3.084102597e+15  
   5.304  1.519108912e-42  3.080634203e+15  
   5.305  1.519872727e-42  3.077169148e+15  
   5.306  1.520636733e-42  3.073707432e+15  
   5.307  1.521400928e-42  3.070249052e+15  
   5.308  1.522165315e-42  3.066794004e+15  
   5.309  1.522929891e-42  3.063342288e+15  
   5.31   1.523694659e-42  3.059893899e+15  
   5.311  1.524459616e-42  3.056448835e+15  
   5.312  1.525224764e-42  3.053007095e+15  
   5.313  1.525990102e-42  3.049568675e+15  
   5.314  1.526755631e-42  3.046133574e+15  
   5.315  1.52752135e-42   3.042701788e+15  
   5.316  1.528287259e-42  3.039273315e+15  
   5.317  1.529053359e-42  3.035848153e+15  
   5.318  1.529819649e-42  3.032426299e+15  
   5.319  1.530586129e-42  3.02900775e+15   
   5.32   1.5313528e-42    3.025592505e+15  
   5.321  1.532119661e-42  3.02218056e+15   
   5.322  1.532886713e-42  3.018771914e+15  
   5.323  1.533653955e-42  3.015366563e+15  
   5.324  1.534421387e-42  3.011964506e+15  
   5.325  1.53518901e-42   3.00856574e+15   
   5.326  1.535956823e-42  3.005170261e+15  
   5.327  1.536724827e-42  3.001778069e+15  
   5.328  1.537493021e-42  2.99838916e+15   
   5.329  1.538261405e-42  2.995003532e+15  
   5.33   1.53902998e-42   2.991621182e+15  
   5.331  1.539798745e-42  2.988242108e+15  
   5.332  1.5405677e-42    2.984866307e+15  
   5.333  1.541336846e-42  2.981493778e+15  
   5.334  1.542106182e-42  2.978124517e+15  
   5.335  1.542875709e-42  2.974758522e+15  
   5.336  1.543645426e-42  2.971395791e+15  
   5.337  1.544415333e-42  2.968036321e+15  
   5.338  1.545185431e-42  2.964680109e+15  
   5.339  1.545955719e-42  2.961327154e+15  
   5.34   1.546726197e-42  2.957977452e+15  
   5.341  1.547496866e-42  2.954631002e+15  
   5.342  1.548267725e-42  2.951287801e+15  
   5.343  1.549038775e-42  2.947947846e+15  
   5.344  1.549810015e-42  2.944611134e+15  
   5.345  1.550581446e-42  2.941277665e+15  
   5.346  1.551353066e-42  2.937947434e+15  
   5.347  1.552124877e-42  2.934620439e+15  
   5.348  1.552896879e-42  2.931296679e+15  
   5.349  1.553669071e-42  2.92797615e+15   
   5.35   1.554441453e-42  2.924658851e+15  
   5.351  1.555214026e-42  2.921344778e+15  
   5.352  1.555986789e-42  2.91803393e+15   
   5.353  1.556759742e-42  2.914726303e+15  
   5.354  1.557532886e-42  2.911421895e+15  
   5.355  1.55830622e-42   2.908120705e+15  
   5.356  1.559079745e-42  2.904822729e+15  
   5.357  1.55985346e-42   2.901527965e+15  
   5.358  1.560627365e-42  2.898236411e+15  
   5.359  1.561401461e-42  2.894948063e+15  
   5.36   1.562175747e-42  2.891662921e+15  
   5.361  1.562950224e-42  2.88838098e+15   
   5.362  1.563724891e-42  2.88510224e+15   
   5.363  1.564499748e-42  2.881826697e+15  
   5.364  1.565274796e-42  2.878554348e+15  
   5.365  1.566050034e-42  2.875285192e+15  
   5.366  1.566825462e-42  2.872019227e+15  
   5.367  1.567601081e-42  2.868756449e+15  
   5.368  1.56837689e-42   2.865496856e+15  
   5.369  1.569152889e-42  2.862240446e+15  
   5.37   1.569929079e-42  2.858987216e+15  
   5.371  1.57070546e-42   2.855737164e+15  
   5.372  1.57148203e-42   2.852490287e+15  
   5.373  1.572258792e-42  2.849246584e+15  
   5.374  1.573035743e-42  2.846006051e+15  
   5.375  1.573812885e-42  2.842768686e+15  
   5.376  1.574590217e-42  2.839534487e+15  
   5.377  1.57536774e-42   2.836303451e+15  
   5.378  1.576145453e-42  2.833075577e+15  
   5.379  1.576923356e-42  2.82985086e+15   
   5.38   1.57770145e-42   2.8266293e+15    
   5.381  1.578479734e-42  2.823410893e+15  
   5.382  1.579258208e-42  2.820195638e+15  
   5.383  1.580036873e-42  2.816983531e+15  
   5.384  1.580815729e-42  2.813774571e+15  
   5.385  1.581594774e-42  2.810568755e+15  
   5.386  1.58237401e-42   2.80736608e+15   
   5.387  1.583153437e-42  2.804166544e+15  
   5.388  1.583933054e-42  2.800970146e+15  
   5.389  1.584712861e-42  2.797776881e+15  
   5.39   1.585492858e-42  2.794586748e+15  
   5.391  1.586273046e-42  2.791399745e+15  
   5.392  1.587053425e-42  2.788215869e+15  
   5.393  1.587833993e-42  2.785035117e+15  
   5.394  1.588614753e-42  2.781857488e+15  
   5.395  1.589395702e-42  2.778682979e+15  
   5.396  1.590176842e-42  2.775511587e+15  
   5.397  1.590958172e-42  2.77234331e+15   
   5.398  1.591739693e-42  2.769178145e+15  
   5.399  1.592521404e-42  2.766016091e+15  
   5.4    1.593303305e-42  2.762857145e+15  
   5.401  1.594085397e-42  2.759701304e+15  
   5.402  1.594867679e-42  2.756548566e+15  
   5.403  1.595650152e-42  2.753398929e+15  
   5.404  1.596432815e-42  2.75025239e+15   
   5.405  1.597215668e-42  2.747108947e+15  
   5.406  1.597998712e-42  2.743968597e+15  
   5.407  1.598781946e-42  2.740831339e+15  
   5.408  1.59956537e-42   2.737697169e+15  
   5.409  1.600348985e-42  2.734566085e+15  
   5.41   1.60113279e-42   2.731438085e+15  
   5.411  1.601916786e-42  2.728313167e+15  
   5.412  1.602700972e-42  2.725191328e+15  
   5.413  1.603485348e-42  2.722072565e+15  
   5.414  1.604269915e-42  2.718956877e+15  
   5.415  1.605054672e-42  2.715844261e+15  
   5.416  1.60583962e-42   2.712734714e+15  
   5.417  1.606624758e-42  2.709628235e+15  
   5.418  1.607410086e-42  2.70652482e+15   
   5.419  1.608195605e-42  2.703424468e+15  
   5.42   1.608981314e-42  2.700327175e+15  
   5.421  1.609767213e-42  2.697232941e+15  
   5.422  1.610553303e-42  2.694141761e+15  
   5.423  1.611339583e-42  2.691053635e+15  
   5.424  1.612126054e-42  2.687968559e+15  
   5.425  1.612912715e-42  2.684886531e+15  
   5.426  1.613699566e-42  2.681807549e+15  
   5.427  1.614486608e-42  2.67873161e+15   
   5.428  1.61527384e-42   2.675658713e+15  
   5.429  1.616061262e-42  2.672588854e+15  
   5.43   1.616848875e-42  2.669522031e+15  
   5.431  1.617636678e-42  2.666458242e+15  
   5.432  1.618424672e-42  2.663397485e+15  
   5.433  1.619212856e-42  2.660339757e+15  
   5.434  1.620001231e-42  2.657285055e+15  
   5.435  1.620789795e-42  2.654233379e+15  
   5.436  1.621578551e-42  2.651184724e+15  
   5.437  1.622367496e-42  2.648139089e+15  
   5.438  1.623156632e-42  2.645096471e+15  
   5.439  1.623945958e-42  2.642056869e+15  
   5.44   1.624735475e-42  2.639020279e+15  
   5.441  1.625525182e-42  2.635986699e+15  
   5.442  1.62631508e-42   2.632956127e+15  
   5.443  1.627105168e-42  2.629928561e+15  
   5.444  1.627895446e-42  2.626903998e+15  
   5.445  1.628685914e-42  2.623882436e+15  
   5.446  1.629476573e-42  2.620863872e+15  
   5.447  1.630267423e-42  2.617848305e+15  
   5.448  1.631058463e-42  2.614835731e+15  
   5.449  1.631849693e-42  2.611826149e+15  
   5.45   1.632641113e-42  2.608819556e+15  
   5.451  1.633432724e-42  2.60581595e+15   
   5.452  1.634224526e-42  2.602815328e+15  
   5.453  1.635016517e-42  2.599817688e+15  
   5.454  1.635808699e-42  2.596823028e+15  
   5.455  1.636601072e-42  2.593831346e+15  
   5.456  1.637393635e-42  2.590842638e+15  
   5.457  1.638186388e-42  2.587856903e+15  
   5.458  1.638979331e-42  2.584874139e+15  
   5.459  1.639772465e-42  2.581894342e+15  
   5.46   1.64056579e-42   2.578917512e+15  
   5.461  1.641359305e-42  2.575943644e+15  
   5.462  1.64215301e-42   2.572972738e+15  
   5.463  1.642946905e-42  2.57000479e+15   
   5.464  1.643740991e-42  2.567039799e+15  
   5.465  1.644535267e-42  2.564077761e+15  
   5.466  1.645329734e-42  2.561118676e+15  
   5.467  1.646124391e-42  2.558162539e+15  
   5.468  1.646919239e-42  2.55520935e+15   
   5.469  1.647714276e-42  2.552259106e+15  
   5.47   1.648509505e-42  2.549311803e+15  
   5.471  1.649304923e-42  2.546367441e+15  
   5.472  1.650100532e-42  2.543426017e+15  
   5.473  1.650896332e-42  2.540487528e+15  
   5.474  1.651692321e-42  2.537551972e+15  
   5.475  1.652488502e-42  2.534619347e+15  
   5.476  1.653284872e-42  2.53168965e+15   
   5.477  1.654081433e-42  2.528762879e+15  
   5.478  1.654878184e-42  2.525839033e+15  
   5.479  1.655675126e-42  2.522918107e+15  
   5.48   1.656472258e-42  2.520000101e+15  
   5.481  1.65726958e-42   2.517085012e+15  
   5.482  1.658067093e-42  2.514172837e+15  
   5.483  1.658864796e-42  2.511263575e+15  
   5.484  1.65966269e-42   2.508357222e+15  
   5.485  1.660460774e-42  2.505453777e+15  
   5.486  1.661259048e-42  2.502553238e+15  
   5.487  1.662057513e-42  2.499655601e+15  
   5.488  1.662856168e-42  2.496760865e+15  
   5.489  1.663655014e-42  2.493869027e+15  
   5.49   1.66445405e-42   2.490980086e+15  
   5.491  1.665253276e-42  2.488094038e+15  
   5.492  1.666052692e-42  2.485210881e+15  
   5.493  1.6668523e-42    2.482330614e+15  
   5.494  1.667652097e-42  2.479453234e+15  
   5.495  1.668452085e-42  2.476578738e+15  
   5.496  1.669252263e-42  2.473707125e+15  
   5.497  1.670052632e-42  2.470838391e+15  
   5.498  1.67085319e-42   2.467972535e+15  
   5.499  1.67165394e-42   2.465109555e+15  
   5.5    1.67245488e-42   2.462249448e+15  
   5.501  1.67325601e-42   2.459392211e+15  
   5.502  1.67405733e-42   2.456537843e+15  
   5.503  1.674858841e-42  2.453686341e+15  
   5.504  1.675660542e-42  2.450837703e+15  
   5.505  1.676462434e-42  2.447991927e+15  
   5.506  1.677264516e-42  2.44514901e+15   
   5.507  1.678066788e-42  2.44230895e+15   
   5.508  1.678869251e-42  2.439471745e+15  
   5.509  1.679671904e-42  2.436637392e+15  
   5.51   1.680474748e-42  2.433805889e+15  
   5.511  1.681277782e-42  2.430977235e+15  
   5.512  1.682081006e-42  2.428151426e+15  
   5.513  1.682884421e-42  2.42532846e+15   
   5.514  1.683688026e-42  2.422508336e+15  
   5.515  1.684491822e-42  2.41969105e+15   
   5.516  1.685295807e-42  2.416876601e+15  
   5.517  1.686099984e-42  2.414064986e+15  
   5.518  1.68690435e-42   2.411256203e+15  
   5.519  1.687708907e-42  2.40845025e+15   
   5.52   1.688513655e-42  2.405647124e+15  
   5.521  1.689318593e-42  2.402846823e+15  
   5.522  1.690123721e-42  2.400049345e+15  
   5.523  1.690929039e-42  2.397254688e+15  
   5.524  1.691734548e-42  2.394462849e+15  
   5.525  1.692540248e-42  2.391673827e+15  
   5.526  1.693346137e-42  2.388887618e+15  
   5.527  1.694152217e-42  2.38610422e+15   
   5.528  1.694958488e-42  2.383323632e+15  
   5.529  1.695764949e-42  2.380545851e+15  
   5.53   1.6965716e-42    2.377770875e+15  
   5.531  1.697378442e-42  2.374998701e+15  
   5.532  1.698185474e-42  2.372229328e+15  
   5.533  1.698992696e-42  2.369462752e+15  
   5.534  1.699800109e-42  2.366698973e+15  
   5.535  1.700607712e-42  2.363937986e+15  
   5.536  1.701415506e-42  2.361179791e+15  
   5.537  1.70222349e-42   2.358424385e+15  
   5.538  1.703031664e-42  2.355671766e+15  
   5.539  1.703840029e-42  2.352921931e+15  
   5.54   1.704648584e-42  2.350174878e+15  
   5.541  1.705457329e-42  2.347430606e+15  
   5.542  1.706266265e-42  2.344689111e+15  
   5.543  1.707075391e-42  2.341950391e+15  
   5.544  1.707884708e-42  2.339214445e+15  
   5.545  1.708694215e-42  2.33648127e+15   
   5.546  1.709503912e-42  2.333750863e+15  
   5.547  1.7103138e-42    2.331023223e+15  
   5.548  1.711123878e-42  2.328298347e+15  
   5.549  1.711934147e-42  2.325576234e+15  
   5.55   1.712744606e-42  2.32285688e+15   
   5.551  1.713555255e-42  2.320140283e+15  
   5.552  1.714366095e-42  2.317426442e+15  
   5.553  1.715177125e-42  2.314715354e+15  
   5.554  1.715988346e-42  2.312007017e+15  
   5.555  1.716799756e-42  2.309301428e+15  
   5.556  1.717611358e-42  2.306598586e+15  
   5.557  1.718423149e-42  2.303898488e+15  
   5.558  1.719235131e-42  2.301201132e+15  
   5.559  1.720047304e-42  2.298506515e+15  
   5.56   1.720859667e-42  2.295814636e+15  
   5.561  1.72167222e-42   2.293125492e+15  
   5.562  1.722484963e-42  2.290439081e+15  
   5.563  1.723297897e-42  2.287755401e+15  
   5.564  1.724111022e-42  2.28507445e+15   
   5.565  1.724924336e-42  2.282396224e+15  
   5.566  1.725737842e-42  2.279720723e+15  
   5.567  1.726551537e-42  2.277047944e+15  
   5.568  1.727365423e-42  2.274377885e+15  
   5.569  1.728179499e-42  2.271710543e+15  
   5.57   1.728993766e-42  2.269045916e+15  
   5.571  1.729808223e-42  2.266384002e+15  
   5.572  1.73062287e-42   2.263724799e+15  
   5.573  1.731437708e-42  2.261068305e+15  
   5.574  1.732252736e-42  2.258414516e+15  
   5.575  1.733067955e-42  2.255763433e+15  
   5.576  1.733883364e-42  2.253115051e+15  
   5.577  1.734698963e-42  2.250469369e+15  
   5.578  1.735514753e-42  2.247826384e+15  
   5.579  1.736330733e-42  2.245186095e+15  
   5.58   1.737146903e-42  2.242548499e+15  
   5.581  1.737963264e-42  2.239913593e+15  
   5.582  1.738779816e-42  2.237281377e+15  
   5.583  1.739596557e-42  2.234651847e+15  
   5.584  1.740413489e-42  2.232025001e+15  
   5.585  1.741230612e-42  2.229400838e+15  
   5.586  1.742047925e-42  2.226779354e+15  
   5.587  1.742865428e-42  2.224160548e+15  
   5.588  1.743683121e-42  2.221544418e+15  
   5.589  1.744501005e-42  2.218930961e+15  
   5.59   1.74531908e-42   2.216320175e+15  
   5.591  1.746137344e-42  2.213712058e+15  
   5.592  1.7469558e-42    2.211106608e+15  
   5.593  1.747774445e-42  2.208503822e+15  
   5.594  1.748593281e-42  2.205903699e+15  
   5.595  1.749412307e-42  2.203306236e+15  
   5.596  1.750231524e-42  2.200711431e+15  
   5.597  1.751050931e-42  2.198119282e+15  
   5.598  1.751870528e-42  2.195529786e+15  
   5.599  1.752690316e-42  2.192942942e+15  
   5.6    1.753510294e-42  2.190358747e+15  
   5.601  1.754330463e-42  2.187777199e+15  
   5.602  1.755150822e-42  2.185198296e+15  
   5.603  1.755971371e-42  2.182622036e+15  
   5.604  1.756792111e-42  2.180048416e+15  
   5.605  1.757613041e-42  2.177477435e+15  
   5.606  1.758434162e-42  2.174909089e+15  
   5.607  1.759255473e-42  2.172343378e+15  
   5.608  1.760076974e-42  2.169780299e+15  
   5.609  1.760898666e-42  2.167219849e+15  
   5.61   1.761720548e-42  2.164662027e+15  
   5.611  1.76254262e-42   2.16210683e+15   
   5.612  1.763364883e-42  2.159554257e+15  
   5.613  1.764187336e-42  2.157004304e+15  
   5.614  1.76500998e-42   2.15445697e+15   
   5.615  1.765832814e-42  2.151912253e+15  
   5.616  1.766655838e-42  2.14937015e+15   
   5.617  1.767479053e-42  2.14683066e+15   
   5.618  1.768302458e-42  2.144293779e+15  
   5.619  1.769126054e-42  2.141759507e+15  
   5.62   1.76994984e-42   2.13922784e+15   
   5.621  1.770773816e-42  2.136698778e+15  
   5.622  1.771597983e-42  2.134172316e+15  
   5.623  1.77242234e-42   2.131648455e+15  
   5.624  1.773246887e-42  2.12912719e+15   
   5.625  1.774071625e-42  2.12660852e+15   
   5.626  1.774896553e-42  2.124092443e+15  
   5.627  1.775721672e-42  2.121578957e+15  
   5.628  1.776546981e-42  2.11906806e+15   
   5.629  1.77737248e-42   2.116559749e+15  
   5.63   1.77819817e-42   2.114054022e+15  
   5.631  1.77902405e-42   2.111550878e+15  
   5.632  1.779850121e-42  2.109050313e+15  
   5.633  1.780676382e-42  2.106552327e+15  
   5.634  1.781502833e-42  2.104056916e+15  
   5.635  1.782329475e-42  2.101564078e+15  
   5.636  1.783156307e-42  2.099073812e+15  
   5.637  1.783983329e-42  2.096586116e+15  
   5.638  1.784810542e-42  2.094100986e+15  
   5.639  1.785637945e-42  2.091618422e+15  
   5.64   1.786465539e-42  2.08913842e+15   
   5.641  1.787293323e-42  2.086660979e+15  
   5.642  1.788121297e-42  2.084186097e+15  
   5.643  1.788949462e-42  2.081713771e+15  
   5.644  1.789777817e-42  2.079243999e+15  
   5.645  1.790606363e-42  2.07677678e+15   
   5.646  1.791435099e-42  2.074312111e+15  
   5.647  1.792264025e-42  2.071849989e+15  
   5.648  1.793093142e-42  2.069390414e+15  
   5.649  1.793922449e-42  2.066933382e+15  
   5.65   1.794751947e-42  2.064478891e+15  
   5.651  1.795581635e-42  2.06202694e+15   
   5.652  1.796411513e-42  2.059577527e+15  
   5.653  1.797241581e-42  2.057130648e+15  
   5.654  1.79807184e-42   2.054686303e+15  
   5.655  1.79890229e-42   2.052244489e+15  
   5.656  1.79973293e-42   2.049805203e+15  
   5.657  1.80056376e-42   2.047368444e+15  
   5.658  1.801394781e-42  2.04493421e+15   
   5.659  1.802225992e-42  2.042502498e+15  
   5.66   1.803057393e-42  2.040073306e+15  
   5.661  1.803888985e-42  2.037646633e+15  
   5.662  1.804720767e-42  2.035222476e+15  
   5.663  1.805552739e-42  2.032800833e+15  
   5.664  1.806384902e-42  2.030381702e+15  
   5.665  1.807217255e-42  2.02796508e+15   
   5.666  1.808049799e-42  2.025550966e+15  
   5.667  1.808882533e-42  2.023139358e+15  
   5.668  1.809715458e-42  2.020730253e+15  
   5.669  1.810548573e-42  2.01832365e+15   
   5.67   1.811381878e-42  2.015919546e+15  
   5.671  1.812215373e-42  2.013517939e+15  
   5.672  1.813049059e-42  2.011118827e+15  
   5.673  1.813882936e-42  2.008722208e+15  
   5.674  1.814717003e-42  2.00632808e+15   
   5.675  1.81555126e-42   2.003936441e+15  
   5.676  1.816385707e-42  2.001547289e+15  
   5.677  1.817220345e-42  1.99916062e+15   
   5.678  1.818055173e-42  1.996776435e+15  
   5.679  1.818890192e-42  1.99439473e+15   
   5.68   1.819725401e-42  1.992015503e+15  
   5.681  1.820560801e-42  1.989638752e+15  
   5.682  1.821396391e-42  1.987264476e+15  
   5.683  1.822232171e-42  1.984892671e+15  
   5.684  1.823068141e-42  1.982523337e+15  
   5.685  1.823904303e-42  1.98015647e+15   
   5.686  1.824740654e-42  1.977792069e+15  
   5.687  1.825577196e-42  1.975430131e+15  
   5.688  1.826413928e-42  1.973070656e+15  
   5.689  1.82725085e-42   1.97071364e+15   
   5.69   1.828087963e-42  1.968359081e+15  
   5.691  1.828925267e-42  1.966006977e+15  
   5.692  1.829762761e-42  1.963657327e+15  
   5.693  1.830600445e-42  1.961310128e+15  
   5.694  1.831438319e-42  1.958965378e+15  
   5.695  1.832276384e-42  1.956623076e+15  
   5.696  1.833114639e-42  1.954283218e+15  
   5.697  1.833953085e-42  1.951945803e+15  
   5.698  1.834791721e-42  1.949610829e+15  
   5.699  1.835630547e-42  1.947278294e+15  
   5.7    1.836469564e-42  1.944948195e+15  
   5.701  1.837308771e-42  1.942620531e+15  
   5.702  1.838148169e-42  1.940295299e+15  
   5.703  1.838987757e-42  1.937972499e+15  
   5.704  1.839827535e-42  1.935652126e+15  
   5.705  1.840667504e-42  1.93333418e+15   
   5.706  1.841507663e-42  1.931018658e+15  
   5.707  1.842348013e-42  1.928705558e+15  
   5.708  1.843188553e-42  1.926394879e+15  
   5.709  1.844029283e-42  1.924086617e+15  
   5.71   1.844870204e-42  1.921780772e+15  
   5.711  1.845711315e-42  1.919477341e+15  
   5.712  1.846552616e-42  1.917176322e+15  
   5.713  1.847394108e-42  1.914877712e+15  
   5.714  1.84823579e-42   1.912581511e+15  
   5.715  1.849077663e-42  1.910287715e+15  
   5.716  1.849919726e-42  1.907996323e+15  
   5.717  1.850761979e-42  1.905707332e+15  
   5.718  1.851604423e-42  1.903420742e+15  
   5.719  1.852447057e-42  1.901136548e+15  
   5.72   1.853289882e-42  1.898854751e+15  
   5.721  1.854132897e-42  1.896575347e+15  
   5.722  1.854976102e-42  1.894298334e+15  
   5.723  1.855819498e-42  1.892023711e+15  
   5.724  1.856663084e-42  1.889751475e+15  
   5.725  1.857506861e-42  1.887481624e+15  
   5.726  1.858350828e-42  1.885214157e+15  
   5.727  1.859194985e-42  1.882949071e+15  
   5.728  1.860039332e-42  1.880686364e+15  
   5.729  1.86088387e-42   1.878426035e+15  
   5.73   1.861728599e-42  1.87616808e+15   
   5.731  1.862573518e-42  1.873912499e+15  
   5.732  1.863418627e-42  1.871659289e+15  
   5.733  1.864263927e-42  1.869408448e+15  
   5.734  1.865109417e-42  1.867159974e+15  
   5.735  1.865955097e-42  1.864913864e+15  
   5.736  1.866800968e-42  1.862670118e+15  
   5.737  1.867647029e-42  1.860428733e+15  
   5.738  1.86849328e-42   1.858189707e+15  
   5.739  1.869339722e-42  1.855953037e+15  
   5.74   1.870186355e-42  1.853718722e+15  
   5.741  1.871033177e-42  1.851486761e+15  
   5.742  1.87188019e-42   1.84925715e+15   
   5.743  1.872727394e-42  1.847029887e+15  
   5.744  1.873574788e-42  1.844804972e+15  
   5.745  1.874422372e-42  1.842582401e+15  
   5.746  1.875270147e-42  1.840362174e+15  
   5.747  1.876118112e-42  1.838144286e+15  
   5.748  1.876966267e-42  1.835928738e+15  
   5.749  1.877814613e-42  1.833715526e+15  
   5.75   1.878663149e-42  1.831504649e+15  
   5.751  1.879511875e-42  1.829296105e+15  
   5.752  1.880360792e-42  1.827089891e+15  
   5.753  1.8812099e-42    1.824886006e+15  
   5.754  1.882059198e-42  1.822684448e+15  
   5.755  1.882908686e-42  1.820485214e+15  
   5.756  1.883758364e-42  1.818288303e+15  
   5.757  1.884608233e-42  1.816093713e+15  
   5.758  1.885458292e-42  1.813901441e+15  
   5.759  1.886308542e-42  1.811711486e+15  
   5.76   1.887158982e-42  1.809523845e+15  
   5.761  1.888009612e-42  1.807338517e+15  
   5.762  1.888860433e-42  1.8051555e+15    
   5.763  1.889711445e-42  1.802974792e+15  
   5.764  1.890562646e-42  1.80079639e+15   
   5.765  1.891414038e-42  1.798620292e+15  
   5.766  1.89226562e-42   1.796446498e+15  
   5.767  1.893117393e-42  1.794275004e+15  
   5.768  1.893969356e-42  1.792105808e+15  
   5.769  1.89482151e-42   1.78993891e+15   
   5.77   1.895673854e-42  1.787774306e+15  
   5.771  1.896526388e-42  1.785611995e+15  
   5.772  1.897379113e-42  1.783451974e+15  
   5.773  1.898232028e-42  1.781294243e+15  
   5.774  1.899085133e-42  1.779138798e+15  
   5.775  1.899938429e-42  1.776985638e+15  
   5.776  1.900791916e-42  1.77483476e+15   
   5.777  1.901645592e-42  1.772686164e+15  
   5.778  1.902499459e-42  1.770539846e+15  
   5.779  1.903353517e-42  1.768395805e+15  
   5.78   1.904207764e-42  1.766254039e+15  
   5.781  1.905062203e-42  1.764114546e+15  
   5.782  1.905916831e-42  1.761977324e+15  
   5.783  1.90677165e-42   1.75984237e+15   
   5.784  1.90762666e-42   1.757709684e+15  
   5.785  1.908481859e-42  1.755579263e+15  
   5.786  1.909337249e-42  1.753451105e+15  
